Tweet,Target,Stance
guy talking know never made lot sense sound like sick old man need help please someone help stop interacting child talking stupidity normal dmc,Joe Biden,0
remember guy work talking need put conservative gulag remember said oneoff remember released video prove bunch liar fun,Bernie Sanders,0
ask richard obamabiden cut cdc funding replenish supply h1n1,Joe Biden,0
thank god joy hear speak obamawasbetterateverything biden,Joe Biden,1
fear daniel trump gone 2024 5 year thanks small way daily attack democratloving medium core base simply revel thrive worryingly grow keep hi mehdi,Donald Trump,1
true bk reimers thomas friedman great analogy happened republican party today gop government trump university education,Donald Trump,0
real story ukraineprosecutor biden aligned state department eu amp imf prosecutor investigating hunterbidens firm issue investigating anyone,Joe Biden,1
part one 2 biden receive subpoena get please,Joe Biden,0
rapist 35 woman lmao accused used called making pas someone proven liar none proven none picture like 100 biden feeling woman little girl,Joe Biden,0
good old mitch stole obama appointment election year election year people voted clinton trump last one gop could care le majority people without one shred decency ashamed,Donald Trump,0
excited support former iowa senate majority leader welcome joebiden,Joe Biden,1
please donald trump de classifie paper right know crooked left done country president trump 41 gdp,Donald Trump,1
divisiveness last election hell would sander run especially excellent progressive candidate already running person care ego best country trojanhorse bernie,Bernie Sanders,0
feel like defend joe biden ad racially insensitive know better joebiden know better clear problem chinese government people,Joe Biden,0
74 former biden staffer think tara reades allegation pb newshour victim sexualassault tell detail 45 year later tarareade ibelievejoe,Joe Biden,1
proud shedding light truly progressive pushing party back left center demdebate2020,Bernie Sanders,1
donald trump dog would one dog always try hump leg fails inevitably pee carpet instead anger decides hump pee stain donaldtrump republicansarerapists,Donald Trump,0
expect republican governor fix job closed give money gone give back job company afford pay trump destroyed america notmypresident,Donald Trump,0
fucking dipshit saying drink bleach get rid shit nah bruh take iq test especially saying sarcasm fucking cheeto colored idiot ability grasp sarcasm small hand trump,Donald Trump,0
feel safe trust trump american dream restored question 1 check contain covid19 2 check cover medical bill infected covid19,Donald Trump,1
protrump pastor robert jeffress clearly support extramarital affair support policiestrumpgop,Donald Trump,1
trump like child sight mind stop fun longer exists rally normal virus worry comprehend,Donald Trump,0
joe biden sexual predator would think twice publicly molesting kid obama knew chose vp,Joe Biden,0
zero information joes tweet waste time b like,Joe Biden,0
delete tweet wife recently diagnosed cancer need done fantastic job one housemanagers trump senatetrial kind person say anyone,Donald Trump,0
head would explode trump started lifting would soooooo good,Donald Trump,1
7here joes plan address unemployment worker compensation duringas result covid19,Joe Biden,1
agree opening gulag mass murder knew impersonator berniesanders,Bernie Sanders,0
important video anyone berniesanders former supporter amp anyone searching truth solution work like venezuela decision manipulation globalist socialist destruction,Bernie Sanders,1
dem said ok biden show great military say telling story get basically correct,Joe Biden,0
attending joe biden president new hampshire event house party jill biden pelham sign join,Joe Biden,1
republican crisis one many republican happens black opportunity party save gop soul nation well historic past without question risk barney barman trumplegacy historian shall record,Donald Trump,1
right lose jail food clothing citizenship visitation right go outside exercise need add right vote berniesanders,Bernie Sanders,1
go show care biden,Joe Biden,1
kabulattack president donald j trump wake going afghanistan troop useless job nothing pull afghanistan people take security fight back terrorist,Donald Trump,0
young need medicare take 1000 month life free college day simple math berniesanders andrewyang,Bernie Sanders,0
stevens crawl back retirement rock keep mouth shut give damn law abiding citizen able defend family many armed guard around protect,Joe Biden,0
joebiden offer group african decendants slavery america tangible benefit novote,Joe Biden,0
know busy diplomatic etiquette call newly elected president congratulate kaissaied tunisia new president real democracy arab world almost 3 week give call embarrassing,Donald Trump,0
ridiculously rich politician asking money people stupid enough give biden well donation need money public,Joe Biden,0
baghdad barbie sander tweet true today 18 month ago potus45 losing,Bernie Sanders,0
cuban president say concession u would lead nowhere lesson bernie cd learn useless concession 2 dnc amp corp dem party losing proposition stand strong w,Bernie Sanders,1
start bernie rally feel like major missed opportunity,Bernie Sanders,1
corrupt disgusting lying old man need brought justice poisoned shokin wanted silenced responsible forced resignation biden,Joe Biden,0
exactly magats screaming corporate welfare billion going trumpty dumptys pal small business sink hypocrite trumptrash magattrash trumpisanationaldisgrace,Donald Trump,0
thank answering god call amp saving america maga kag trump pray family,Donald Trump,1
3 radical leftist twitter bragging shadowbanning conservative democrat operative paid clinton campaign engaging voterfraud cnn employee admitting trumprussia story fakenews rating bonanza culture antitrump bias,Donald Trump,1
pretty sure bezos pay personal income taxesof course know bernie never released sure seems like he playing team45 cutthebs,Bernie Sanders,0
refuse let corrupt administration kill committing live spite trumpcantkillme livelongenoughtovote trump,Donald Trump,0
actually preaching un nwo agenda 2030 human depopulation prefer american constitution bill right america first trump,Donald Trump,1
berniebrunch park today yuuuuggee nevada ready bernie2020 feelthebern notmeus join u,Bernie Sanders,1
enjoyed wonderful visit yesterday good family friend enjoyed catching,Joe Biden,1
done boycottchickfila virtuesignaling pompous as ceo think christian patriot get attacked chicken gth trump,Donald Trump,1
